ClassNumber,Mnemonic,Number,Section,Title
21961,IMP,4970,7,Interdisciplinary Thesis
13129,IMP,4970,18,Interdisciplinary Thesis
12281,INST,1605,1,History of Mr. Jefferson's University
14403,INST,2550,2,Interdisciplinary Studies Hereford College
21599,INST,2559,100,New Course in Interdisciplinary Studies
21600,INST,2559,101,New Course in Interdisciplinary Studies
21601,INST,2559,102,New Course in Interdisciplinary Studies
21602,INST,2559,103,New Course in Interdisciplinary Studies
21603,INST,2559,104,New Course in Interdisciplinary Studies
21604,INST,2559,105,New Course in Interdisciplinary Studies
12495,INST,2570,1,Interdisciplinary Studies Brown College
12110,INST,3150,1,CavEd Pedagogy Seminar
11962,INST,3600,1,The Best of UVA:  A Collection of Unforgettable Lectures
21333,ISBU,3281,101,The Art of Public Speaking
21361,ISBU,3281,201,The Art of Public Speaking
21332,ISBU,3610,101,Organizational Behavior
21642,ISHU,3040,201,Contemporary American Literature in the Digital Age
21337,ISHU,3281,101,The Art of Public Speaking
21362,ISHU,3281,201,The Art of Public Speaking
21742,ISHU,3301,101,Introduction to Film
21338,ISIN,4510,101,Special Topics in Conduct of Inquiry: Social Sciences
21640,ISIN,4510,102,Special Topics in Conduct of Inquiry: Social Sciences
21639,ISIN,4520,101,Special Topics in Conduct of Inquiry: Humanities
21357,ISLS,3190,470,Good Cop/Bad Cop
21340,ISLS,3211,101,Russian Politics
21509,ISLS,3300,101,The Poet in Society
21339,ISLS,3610,101,"Italian Renaissance Art 1470-1530: Artists, Workshop, and Patrons"
21341,ISLS,3780,101,An Examination of the Criminal Justice System
21353,ISSS,3180,301,Critical Issues in Democracy
21346,ISSS,3281,101,The Art of Public Speaking
21363,ISSS,3281,201,The Art of Public Speaking
21743,ISSS,3416,101,Social Psychology in The Modern World
21345,ISSS,3420,101,Human Thought and Behavior
21344,ISSS,4010,101,The Second World War: Experience of Total War
21351,ISSS,4290,101,An Alternative History of Early America
21279,IT,3220,701,Strategic Business Value of Information Technology
21280,IT,3350,701,Agile Project Management
21281,IT,3400,701,Database Management and Business Intelligence/Analytics
10351,ITAL,1010,1,Elementary Italian I
10348,ITAL,1010,2,Elementary Italian I
10350,ITAL,1010,3,Elementary Italian I
12578,ITAL,1010,4,Elementary Italian I
10352,ITAL,1010,5,Elementary Italian I
10349,ITAL,1010,6,Elementary Italian I
10353,ITAL,2010,2,Intermediate Italian I
10354,ITAL,2010,3,Intermediate Italian I
12231,ITAL,2010,4,Intermediate Italian I
10355,ITAL,2010,5,Intermediate Italian I
10356,ITAL,3010,1,Advanced Italian I
20723,ITAL,4993,502,Independent Study
18282,ITTR,3559,1,New  Course:  Italian in Translation
18283,ITTR,3559,2,New  Course:  Italian in Translation
12579,ITTR,4820,1,Italian Pop Culture From the 1960s to the Present
10357,JAPN,1010,1,First-Year Japanese
10358,JAPN,1010,2,First-Year Japanese
10359,JAPN,1010,3,First-Year Japanese
10360,JAPN,1010,4,First-Year Japanese
10361,JAPN,2010,1,Second-Year Japanese
10362,JAPN,2010,2,Second-Year Japanese
10363,JAPN,2010,3,Second-Year Japanese
10364,JAPN,3010,1,Third-Year Japanese I
10365,JAPN,3010,2,Third-Year Japanese I
10366,JAPN,3015,1,Language House Conversation
13837,JAPN,4800,1,Lost and Found in Translation
12674,JPTR,3010,1,Survey of Traditional Japanese Literature
17848,JPTR,3290,1,Feminine Fictions in Japanese Court Literature
20454,JPTR,3320,1,Cinematic Images of Japanese Culture and Society
17855,JPTR,3559,1,New Course in Japanese in Translation
13006,JPTR,4991,1,Japanese Capstone
12906,JPTR,5010,1,Survey of Traditional Japanese Literature
17850,JPTR,5290,1,Feminine Fictions in Japanese Court Literature
20494,JPTR,5320,1,Cinematic Images of Japanese Society and Culture
17856,JPTR,5559,1,New Course in Japanese in Translation
20200,JWST,3559,1,New Course in Jewish Studies
20235,JWST,3559,2,New Course in Jewish Studies
20011,KICH,1010,1,Introduction to Maya K'iche' I
18284,KICH,2010,1,Intermediate Maya K'iche' I
15445,KINE,1000,1,Introduction to Mindfulness
15428,KINE,1040,1,Women's Self-Defense
15771,KINE,1050,1,Meditation Peer Leadership
15203,KINE,1100,1,Tennis
15202,KINE,1100,2,Tennis
19363,KINE,1115,1,Squash
15204,KINE,1120,1,Volleyball
15205,KINE,1130,1,Soccer
15206,KINE,1170,1,Golf
15472,KINE,1170,2,Golf
21246,KINE,1170,3,Golf
15326,KINE,1200,1,Badminton
15207,KINE,1300,1,Swimming
15761,KINE,1300,2,Swimming
15208,KINE,1310,1,Swimming for Fitness
15209,KINE,1320,1,Scuba Diving
15283,KINE,1325,1,Advanced Scuba
15401,KINE,1400,1,Weight Training
15210,KINE,1400,2,Weight Training
15358,KINE,1400,3,Weight Training
15432,KINE,1410,1,Yoga
15433,KINE,1410,2,Yoga
15701,KINE,1410,3,Yoga
15702,KINE,1410,4,Yoga
21755,KINE,1410,5,Yoga
15211,KINE,1420,1,Core Training
15599,KINE,1425,1,Climbing
21522,KINE,1425,2,Climbing
15212,KINE,1430,1,Cross Training and Conditioning
15213,KINE,1430,2,Cross Training and Conditioning
15214,KINE,1430,3,Cross Training and Conditioning
15215,KINE,1440,1,Running for Fitness
15600,KINE,1440,2,Running for Fitness
15284,KINE,1445,1,Women's Weight Training
15549,KINE,1445,2,Women's Weight Training
15216,KINE,1720,1,Dance for Fitness
15519,KINE,1725,1,Ballroom Dancing
15683,KINE,1730,1,Hiking
15471,KINE,2000,1,Introduction to Kinesiology
15518,KINE,2000,2,Introduction to Kinesiology
19331,KINE,2110,1,Teaching Lifetime Physical Activity & Fitness
15587,KINE,2410,1,Group Exercise Instruction
15626,KINE,2850,1,Medical Terminology
15675,KINE,2850,2,Medical Terminology
15783,KINE,2850,3,Medical Terminology
15221,KINE,3210,1,Kinesiology Individuals Disabilities
15217,KINE,3211,1,Kinesiology Individuals Disabilities Lab
15524,KINE,3400,1,Nutrition
15156,KINE,3410,1,Exercise Physiology
15607,KINE,3410,2,Exercise Physiology
15474,KINE,3420,1,Contemporary Health Issues
15608,KINE,3420,2,Contemporary Health Issues
15154,KINE,3600,1,Musculoskeletal Anatomy
15492,KINE,3601,1,Musculoskeletal Anatomy Lab I
15715,KINE,3615,1,Service Learning in Sports Medicine Athletic Training
15390,KINE,3630,1,Emergency Medical Care
15676,KINE,3630,2,Emergency Medical Care
15522,KINE,4000,1,Practicum in Kinesiology
15692,KINE,4400,1,Nutrition and Athletic Performance
15659,KINE,4993,5,Independent Study
15666,KINE,4993,7,Independent Study
21243,KINE,4993,9,Independent Study
15159,KINE,5100,1,Assessment in Kinesiology
15166,KINE,5240,1,Kinesiology Developmental Disabilities
15730,KINE,5270,1,Physical Education for Children with Autism
15703,KINE,5280,1,Seminar in Adapted Physical Education
15247,KINE,5430,1,Advanced Exercise Physiology
15248,KINE,5450,1,"Exercise Principles for Health, Fitness & Chronic Disease"
15760,KINE,5475,1,Seminar in Exercise Physiology
15173,KINE,5480,1,Exercise Intervention in Disease
15731,KINE,5485,1,Life Cycle Nutrition
15763,KINE,5495,1,Human Physiology
15750,KINE,5720,1,Assessment and Intervention I
15751,KINE,5725,1,Principles of Rehabilitation
15752,KINE,5730,1,Medical Aspects of Athletic Training
15753,KINE,5735,1,Clinical Practicum II
15475,KINE,5993,1,Independent Study
15476,KINE,5993,2,Independent Study
15477,KINE,5993,3,Independent Study
15478,KINE,5993,4,Independent Study
15479,KINE,5993,5,Independent Study
15480,KINE,5993,6,Independent Study
15483,KINE,5993,7,Independent Study
15510,KINE,5993,8,Independent Study
15677,KINE,5993,9,Independent Study
15678,KINE,5993,10,Independent Study
15794,KINE,5993,11,Independent Study
22008,KINE,5993,12,Independent Study
19355,KINE,6710,1,Administration Strategies in Athletic Training
19356,KINE,6720,1,Psychosocial Aspects of Injury
19357,KINE,6725,1,Clinical Immersive II
15249,KINE,7400,1,Lifestyle Intervention and Comprehensive Care in Cardiopulmonary Rehab
19358,KINE,7600,1,Translational Research in Athletic Training
15732,KINE,7620,1,Evidence-Based Sports Medicine
20315,KINE,8630,1,Readings in Sports Medicine Research
15496,KINE,8980,2,Practicum
15494,KINE,8998,1,Master's Research Internship
15515,KINE,8998,2,Master's Research Internship
15516,KINE,8998,3,Master's Research Internship
15517,KINE,8998,4,Master's Research Internship
15493,KINE,8999,1,Master's Thesis
15511,KINE,8999,2,Master's Thesis
15512,KINE,8999,3,Master's Thesis
15513,KINE,8999,4,Master's Thesis
15514,KINE,8999,5,Master's Thesis
15609,KINE,8999,6,Master's Thesis
15610,KINE,8999,7,Master's Thesis
15611,KINE,8999,8,Master's Thesis
15613,KINE,8999,9,Master's Thesis
20512,KINE,8999,10,Master's Thesis
15634,KINE,9740,3,Internship in College Teaching or Supervision
15499,KINE,9998,1,Doctoral Research Apprenticeship
15500,KINE,9998,2,Doctoral Research Apprenticeship
15501,KINE,9998,3,Doctoral Research Apprenticeship
15502,KINE,9998,4,Doctoral Research Apprenticeship
15503,KINE,9998,5,Doctoral Research Apprenticeship
15505,KINE,9998,6,Doctoral Research Apprenticeship
15504,KINE,9998,7,Doctoral Research Apprenticeship
15603,KINE,9998,8,Doctoral Research Apprenticeship
15604,KINE,9998,9,Doctoral Research Apprenticeship
15795,KINE,9998,10,Doctoral Research Apprenticeship
15486,KINE,9999,1,Doctoral Dissertation
15487,KINE,9999,2,Doctoral Dissertation
15488,KINE,9999,3,Doctoral Dissertation
15489,KINE,9999,4,Doctoral Dissertation
15490,KINE,9999,5,Doctoral Dissertation
15491,KINE,9999,6,Doctoral Dissertation
15605,KINE,9999,7,Doctoral Dissertation
15508,KINE,9999,8,Doctoral Dissertation
15606,KINE,9999,9,Doctoral Dissertation
10874,KOR,1010,1,Elementary Korean I
12907,KOR,1010,2,Elementary Korean I
12908,KOR,2010,1,Intermediate Korean I
11042,KOR,2010,2,Intermediate Korean I
10875,KOR,3010,1,Advanced Korean I
12014,KOR,3015,1,Language House Conversation
12677,KOR,4010,1,Advanced Readings in Modern Korean I
21526,LAR,5120,1,History of Landscape Design I
21219,LAR,5210,2,Adv Topics in Contemporary Theory
14699,LAR,5290,1,Green Lands
20465,LAR,5500,1,Special Topics in Landscape Architecture
14651,LAR,5993,1,Advanced Independent Research
22138,LAR,5993,4,Advanced Independent Research
22419,LAR,5993,6,Advanced Independent Research
14660,LAR,6010,1,Foundation Studio I
21937,LAR,6010,2,Foundation Studio I
21938,LAR,6010,3,Foundation Studio I
14927,LAR,6211,1,EcoTech I
21631,LAR,6710,1,Design Computation I
18658,LAR,7010,1,Foundation Studio III
22019,LAR,7010,2,Foundation Studio III
20455,LAR,7180,1,Landscape and Technology
19522,LAR,7213,1,EcoTech III
20457,LAR,7224,1,Planted Form and Function III
20484,LAR,7415,1,Scripting Civic Engagement: Web Technologies
19684,LAR,7417,1,Digital Practices III
22247,LAR,7993,3,Independent Study
22277,LAR,7993,4,Independent Study
22325,LAR,7993,5,Independent Study
22475,LAR,7993,6,Independent Study
11974,LASE,3110,2,Academic Analysis and Research: Power and Responsibility
11975,LASE,3110,3,Academic Analysis and Research: Power and Responsibility
11981,LASE,3110,4,Academic Analysis and Research: Power and Responsibility
12828,LASE,3110,5,Academic Analysis and Research: Power and Responsibility
13669,LASE,3500,1,Civic and Community Engagement
13668,LASE,3500,2,Civic and Community Engagement
20122,LASE,3500,3,Civic and Community Engagement
20533,LASE,3559,1,New Course:  LASE
22259,LAST,4993,1,"Majors Thesis, Independent Studies"
11638,LAST,4999,1,"Majors Thesis, Independent Studies"
10367,LATI,1010,100,Elementary Latin I
10369,LATI,1010,101,Elementary Latin I
10370,LATI,1010,102,Elementary Latin I
10368,LATI,1010,103,Elementary Latin I
10371,LATI,1030,1,Fundamentals of Latin (Intensive)
10949,LATI,1030,2,Fundamentals of Latin (Intensive)
10373,LATI,2010,1,Intermediate Latin I
10372,LATI,2010,2,Intermediate Latin I
10374,LATI,2010,3,Intermediate Latin I
10376,LATI,2020,1,Intermediate Latin II
10375,LATI,2020,2,Intermediate Latin II
20238,LATI,3080,1,Horace
20196,LATI,3090,1,Introduction to Mediaeval Latin
20539,LATI,3120,1,Pliny's Letters
22144,LATI,4993,2,Independent Study
20530,LATI,4998,1,Latin Distinguished Majors Thesis Research
20197,LATI,5160,1,Vergil's Aeneid
19702,LATI,5559,1,New Course in Latin
22177,LATI,5993,1,Independent Study
10377,LATI,8998,1,"Non-Topical Research, Preparation for Research"
10378,LATI,9998,1,"Non-Topical Research, Preparation for Doctoral Research"
12884,LATI,9999,1,Non-Topical Research
14260,LATI,9999,2,Non-Topical Research
12885,LATI,9999,3,Non-Topical Research
21674,LATI,9999,4,Non-Topical Research
20909,LAW,6000,1AG,Civil Procedure
21024,LAW,6000,2BC,Civil Procedure
21025,LAW,6000,3DE,Civil Procedure
20910,LAW,6000,4F,Civil Procedure
20912,LAW,6000,5H,Civil Procedure
20913,LAW,6000,6I,Civil Procedure
20914,LAW,6000,7J,Civil Procedure
20915,LAW,6002,1A,Contracts
20916,LAW,6002,2B,Contracts
20917,LAW,6002,3CJ,Contracts
20918,LAW,6002,4DF,Contracts
20920,LAW,6002,6G,Contracts
21026,LAW,6002,7HI,Contracts
20921,LAW,6003,1AB,Criminal Law
20922,LAW,6003,2CF,Criminal Law
20923,LAW,6003,3DI,Criminal Law
20924,LAW,6003,4EG,Criminal Law
20925,LAW,6003,5HJ,Criminal Law
20948,LAW,6004,01A,Legal Research and Writing I
20949,LAW,6004,02B,Legal Research and Writing I
20950,LAW,6004,03C,Legal Research and Writing I
20951,LAW,6004,04D,Legal Research and Writing I
20952,LAW,6004,05E,Legal Research and Writing I
20953,LAW,6004,06F,Legal Research and Writing I
20954,LAW,6004,07G,Legal Research and Writing I
20955,LAW,6004,08H,Legal Research and Writing I
20956,LAW,6004,09I,Legal Research and Writing I
20957,LAW,6004,10J,Legal Research and Writing I
20931,LAW,6007,1AE,Torts
21434,LAW,6007,2BH,Torts
21435,LAW,6007,3C,Torts
21436,LAW,6007,4D,Torts
21437,LAW,6007,5FG,Torts
21438,LAW,6007,6IJ,Torts
20911,LAW,6100,1,Accounting: Understanding and Analyzing Financial Statements
21007,LAW,6101,1,Corporate Finance
20976,LAW,6102,1,Administrative Law
21028,LAW,6103,1,Corporations
20926,LAW,6104,1,Evidence
21049,LAW,6104,2,Evidence
20930,LAW,6105,1,Federal Courts
20927,LAW,6106,1,Federal Income Tax
21370,LAW,6109,1,Corporations (Law & Business)
21366,LAW,7014,1,Conflict of Laws
20977,LAW,7017,1,Constitutional Law II: Religious Liberty
21045,LAW,7018,1,Criminal Adjudication
21000,LAW,7022,1,Employment Discrimination
21032,LAW,7024,1,Banking and Financial Institutions
21021,LAW,7029,1,European Union Law
21384,LAW,7032,1,Federal Taxation of Gratuitous Transfers
21059,LAW,7044,1,"Survey of Patent, Copyright, Trademark"
21390,LAW,7060,1,Land Use Law
20980,LAW,7067,1,National Security Law
20959,LAW,7071,1,Professional Responsibility
21488,LAW,7071,2,Professional Responsibility
21057,LAW,7072,1,Professional Responsibility in Public Interest Law Practice
21030,LAW,7075,1,Quantitative Methods
20973,LAW,7085,1,Social Science in Law
21035,LAW,7089,1,Racial Justice and Law
21413,LAW,7090,1,Regulation of the Political Process
21371,LAW,7103,1,Education Law Survey
21053,LAW,7106,1,Law of the Police
21368,LAW,7111,1,Constitutional Law II:Survey of Civil Liberties
20995,LAW,7116,1,Common Law I
20984,LAW,7125,1,Practical Trust and Estate Administration
21392,LAW,7135,1,Law and Economics
21004,LAW,7137,1,Advanced Civil Procedure
21411,LAW,7144,1,Negotiation
21432,LAW,7161,1,State and Local Government Law
21388,LAW,7162,1,International Finance
21391,LAW,7166,1,Law and American History: From the Colonial Years through the Civil War
21939,LAW,7500,1,JAG School Course
21940,LAW,7500,2,JAG School Course
21941,LAW,7500,3,JAG School Course
22477,LAW,7500,4,JAG School Course
20946,LAW,7617,1,International Banking Transactions (SC)
21100,LAW,7619,1,Start-Up of a Medtech Company (SC)
21369,LAW,7641,1,Corporate Strategy (SC)
21383,LAW,7648,1,Federal Sentencing (SC)
21389,LAW,7729,1,International Trade Law (SC)
21086,LAW,7740,1,Advising Boards of Directors (Public and Private Equity) Under Siege (SC)
21409,LAW,7763,1,"Medicare Coverage, Payment and Compliance (SC)"
21439,LAW,7764,1,Understanding Police Use of Force: Investigation & Litigation Concepts (SC)
21088,LAW,7773,1,Inside the Boardroom (SC)
21433,LAW,7779,1,Topics in Private Company Acquisitions (SC)
21494,LAW,7793,1,Sentencing (SC)
20937,LAW,8000,1,Advanced Legal Research
21095,LAW,8000,2,Advanced Legal Research
21037,LAW,8009,1,Copyright Law
20947,LAW,8010,1,Patent Law
21412,LAW,8015,1,Partnership Tax
20993,LAW,8016,1,Securities Regulation
21410,LAW,8024,1,Mergers and Acquisitions (Law & Business)
20938,LAW,8602,1,Appellate Litigation Clinic (YR)
20939,LAW,8606,1,Child Advocacy Clinic (YR)
20940,LAW,8608,1,Criminal Defense Clinic
20943,LAW,8609,1,Employment Law Clinic (YR)
